Smiles,pIC50
CC(NC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)c1ccccc1,6.61
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,6.99
Nc1nc(-c2ccco2)c2ncn(CCc3ccccc3)c2n1,6.57
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84
Nc1ccc(Cl)c2c1C(=O)c1ccccc1C2=O,6.6
COC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,6.78
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
Nc1nc(-c2ccco2)c2ncn(CCc3ccccc3)c2n1,6.57
Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,7.32
CCC(CC)C(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,7.26
Nc1ccc(Cl)c2c1C(=O)c1ccccc1C2=O,6.6
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.83
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,7.23
Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.77
CCc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.04
CCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,7.47
COc1cccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)c1,6.8
Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.17
Cn1c(-n2nccn2)nc2c(N)nccc21,7.29
CN(C)c1nc(-c2ncc[nH]2)c2sccc2n1,6.52
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85
Nc1ccc(Cl)c2c1C(=O)c1ccccc1C2=O,6.6
CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,7.35
Cn1cc2c(nc(NC(=O)Nc3ccc[n+]([O-])c3)n3nc(-c4ccco4)nc23)n1,7.12
CN(C)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccc(F)cc3)c1C2=O,7.43
Nc1cc(-c2ccccn2)c2oc(-c3ccco3)nc2c1,6.87
Cn1cc2c(nc(NC(=O)Nc3ccc[n+]([O-])c3)n3nc(-c4ccco4)nc23)n1,7.12
CCOC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,6.71
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.65
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccnc4)C[C@H]3C)nc21,7.4
CCc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.04
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,7.19
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,6.5
c1ccc(-c2nc(-c3ccccc3)c3nc(C4CCCCC4)nc-3[nH]2)cc1,6.93
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.74
COc1cccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)c1,6.8
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(NC(C)=O)cc4)cc3)cc2n(CCC)c1=O,7.2
CC(=O)Nc1cc(-c2cc(N3CCOCC3)ccn2)nc(-n2nc(C)cc2C)n1,7.06
O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.68
Cl.Cn1cc2c(nc(NC(=O)Nc3cccnc3)n3nc(-c4ccco4)nc23)n1,6.81
Cn1c(-n2nccn2)nc2c(N)ncnc21,7.33
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.09
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,7.19
Cn1c(-n2nccn2)nc2c(N)ncnc21,7.33
O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.68
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,7.25
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)[nH]c2n(CCC)c1=O,6.72
CCCn1c(=O)c2[nH]c(-c3ccc(C)cc3)c(O)c2n(CCC)c1=O,7.05
CCCn1c(=O)c2nc[nH]c2n(CCC)c1=O,7.3
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.0
Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,6.64
CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3Cl)nn12,6.89
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,7.23
Cn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.67
COc1cccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)c1,6.8
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc2n(CCC)c1=O,7.03
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,7.32
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,7.25
CC(Cc1ccccc1)Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.07
O=C(Cc1c(Cl)cccc1Cl)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.73
Cl.Cn1cc2c(nc(NC(=O)Nc3cccnc3)n3nc(-c4ccco4)nc23)n1,6.81
Nc1nc(-c2ccco2)c2nc[nH]c2n1,6.58
c1ccc(-c2nc(-c3ccccc3)c3nc(C4CCCCC4)nc-3[nH]2)cc1,6.93
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc21,6.51
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1,7.44
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,7.19
Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.41
O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.68
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.24
CCCn1c(=O)c2nc[nH]c2n(CCC)c1=O,7.3
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,7.14
CCCN(C)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.36
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.18
CCCn1c(=O)c2[nH]c(-c3ccc(C)cc3)c(O)c2n(CCC)c1=O,7.05
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(C)cc4)c3)[nH]c2n(CCC)c1=O,7.1
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccc(Br)o3)nc12,7.46
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc2n(CCC)c1=O,6.91
Nc1nc(-c2ccco2)c2nc[nH]c2n1,6.58
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
Cn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.67
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.83
CCCCCc1nc2[nH]cnc2c2nc(-c3ccccc3)nn12,6.7
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccnc4)C[C@H]3C)nc21,7.4
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccc(Br)o3)nc12,7.46
Cl.Cn1cc2c(nc(NC(=O)Nc3cccnc3)n3nc(-c4ccco4)nc23)n1,6.81
CC(Cc1ccccc1)Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.07
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,6.5
CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,7.35
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.66
CN(C)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccc(F)cc3)c1C2=O,7.43
CC(C)C(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,7.45
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,7.25
Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,6.64
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,7.19
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,7.25
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)[nH]c2n(CCC)c1=O,6.72
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc2n(CCC)c1=O,7.03
O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.68
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc21,6.51
Cn1cc2c(nc(NC(=O)Nc3cc[n+](C)cc3)n3nc(-c4ccco4)nc23)n1.[I-],6.55
COc1cccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)c1,6.8
CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,7.02
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
Nc1nc(-c2ccco2)c2nc[nH]c2n1,6.58
CCc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.04
CC(=O)Nc1cc(-c2cc(N3CCOCC3)ccn2)nc(-n2nc(C)cc2C)n1,7.06
CCCn1c(=O)c2[nH]c(-c3ccc(C)cc3)c(O)c2n(CCC)c1=O,7.05
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.24
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.0
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.22
CCCn1c(=O)c2nc(-c3cnn(Cc4ccc(C)cc4)c3)[nH]c2n(CCC)c1=O,7.1
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.66
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,6.9
Cc1ccccc1COC(=O)c1nn(-c2ccccc2)nc1N,7.31
CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.94
CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3Cl)nn12,6.89
O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.98
c1ccc(-c2nc(-c3ccccc3)c3nc(C4CCCCC4)nc-3[nH]2)cc1,6.93
COc1cccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)c1,6.8
CCOC(=O)c1cnc(NCCOC)n2nc(-c3ccco3)nc12,6.54
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.83
Nc1nc(-c2ccco2)c2ncn(CCc3ccccc3)c2n1,6.57
Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.41
Cn1c(-n2nccn2)nc2c(N)ncnc21,7.33
Cn1cc2c(nc(NC(=O)Nc3ccc[n+]([O-])c3)n3nc(-c4ccco4)nc23)n1,7.12
Cn1cc2c(nc(NC(=O)Nc3cc[n+](C)cc3)n3nc(-c4ccco4)nc23)n1.[I-],6.55
Nc1nc(-c2ccco2)c2nc[nH]c2n1,6.58
Cl.Cn1cc2c(nc(NC(=O)Nc3cccnc3)n3nc(-c4ccco4)nc23)n1,6.81
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4nc5ccccc5[nH]4)cc3)nc2n(CCCOC)c1=O,6.69
CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,6.99
CCNc1c2c(nc(NC(=O)Cc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)nn1C,7.21
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.09
Cn1cc2c(nc(NC(=O)Nc3ccc[n+]([O-])c3)n3nc(-c4ccco4)nc23)n1,7.12
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.83
CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.94
N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,7.27
Nc1cc(-c2ccccn2)c2oc(-c3ccco3)nc2c1,6.87
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)NCc4ccccc4)cc3)nc2c1=O,6.79
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccnc4)C[C@H]3C)nc21,7.4
Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.77
CCCn1c(=O)c2[nH]c(-c3ccc(C)cc3)c(O)c2n(CCC)c1=O,7.05
Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,7.32
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.0
CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3Cl)nn12,6.89
CCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,7.28
CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,7.35
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84
CN(C)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccc(F)cc3)c1C2=O,7.43
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.18
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc2n(CCC)c1=O,7.03
O=C(Cc1c(Cl)cccc1Cl)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.73
CC(Cc1ccccc1)Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.07
CCOC(=O)c1cnc(NCCOC)n2nc(-c3ccco3)nc12,6.54
Cl.Cn1cc2c(nc(NC(=O)Nc3cccnc3)n3nc(-c4ccco4)nc23)n1,6.81
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85
CCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,7.47
CCCn1c(=O)c2[nH]c(-c3ccc(C)cc3)c(O)c2n(CCC)c1=O,7.05
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.65
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.48
CCOC(=O)c1cnc(NCCOC)n2nc(-c3ccco3)nc12,6.54
CCCn1c(=O)c2nc[nH]c2n(CCC)c1=O,7.3
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.24
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.09
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc21,6.51
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.0
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.74
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccc(C)o2)n1,6.92
COC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,6.78
CCCn1c(=O)c2nc[nH]c2n(CCC)c1=O,7.3
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,7.19
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,7.23
Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,6.64
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85
CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,7.02
CN(C)c1nc(-c2ncc[nH]2)c2sccc2n1,6.52
O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.68
CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3Cl)nn12,6.89
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.18
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(CC(=O)OCC)cc4)cc3)cc2n(CCC)c1=O,6.62
CCCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.82
CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,7.35
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O,6.95
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.24
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85
CC(C)CCn1cc2c(nc(NC(=O)CCCNC(=O)OC(C)(C)C)n3nc(-c4ccco4)nc23)n1,6.53
Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.77
Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.17
CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.96
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)NCc4ccccc4)cc3)nc2c1=O,6.79
CCCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.83
Cc1ccc2c(S)cc(-c3ccccc3)nc2n1,6.64
Nc1cc(-c2ccccn2)c2oc(-c3ccco3)nc2c1,6.87
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(NC(C)=O)cc4)cc3)cc2n(CCC)c1=O,7.2
O=C(Cc1ccc(F)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.68
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(CC(=O)OCC)cc4)cc3)cc2n(CCC)c1=O,6.62
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
COc1ccc(N(CCO)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,7.01
Nc1nc(/N=N/c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.75
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccc(Br)o3)nc12,7.46
CN(C)c1nc(-c2ncc[nH]2)c2sccc2n1,6.52
CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.88
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.66
CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3Cl)nn12,6.89
Nc1cc(-c2ccccn2)c2oc(-c3ccco3)nc2c1,6.87
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc21,6.51
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,6.66
CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,7.02
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.24
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84
Nc1nc(OCCc2ccccc2)nc2nc(-c3ccco3)nn12,7.39
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.09
CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.94
Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.17
CC(NC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)c1ccccc1,6.61
Nc1nc(OCCc2ccccc2)nc2nc(-c3ccco3)nn12,7.39
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,7.23
CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.94
Cn1cc2c(nc(NC(=O)Nc3ccc[n+]([O-])c3)n3nc(-c4ccco4)nc23)n1,7.12
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.48
Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.41
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85
CCc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.04
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.65
N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,7.27
CCCOc1cc(NC(=O)CC)nc(SCCC)n1,7.15
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.24
COc1cccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)c1,6.8
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccc(Br)o3)nc12,7.46
CCCn1c(=O)c2nc[nH]c2n(CCC)c1=O,7.3
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C)cn4)cc3)cc2n(CCC)c1=O,6.56
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.0
CCCn1c(=O)c2[nH]c(-c3ccc(C)cc3)c(O)c2n(CCC)c1=O,7.05
CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12,6.63
Cn1c(-n2nccn2)nc2c(N)nccc21,7.29
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.74
CCCN(C)C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,7.36
CC(C)C(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,7.45
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O,6.95
CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.96
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(C)c1=O,6.97
CCCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.82
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.0
COc1cccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)c1,6.8
COc1cccc2c1nc(N)n1nc(CN3CCN(c4cccnc4)C[C@H]3C)nc21,7.4
Nc1nc(-c2ccco2)c2nc[nH]c2n1,6.58
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C)cn4)cc3)cc2n(CCC)c1=O,6.56
CC(C)CCn1cc2c(nc(NC(=O)COc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.42
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,7.14
CCCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,7.02
Nc1cc(C(=O)N2CCCC2)cn2nc(-c3ccc(Br)o3)nc12,7.46
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,7.19
Nc1nc(-c2cccc(F)c2)nc2sc(Cc3ccccc3)cc12,7.38
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,7.19
CC(C)=CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.96
CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.94
Nc1nc(-c2ccco2)c2ncn(CCc3ccccc3)c2n1,6.57
Cn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.67
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)NCc4ccccc4)cc3)nc2c1=O,6.79
Cn1c(-n2nccn2)nc2c(N)ncnc21,7.33
