O,=,C,(,C,S,c,1,n,n,c,(,-,c,2,c,c,c,c,c,2,C,(,=,O,),O,),[,n,H,],1,),N,c,1,c,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,1
C,C,N,1,C,(,=,O,),C,(,=,C,C,=,C,2,S,c,3,c,c,c,c,c,3,N,2,C,C,O,),S,C,1,=,S
C,C,C,c,1,o,c,2,c,c,c,(,N,S,(,=,O,),(,=,O,),c,3,c,c,c,(,O,C,),c,c,3,),c,c,2,c,1,C,(,=,O,),O,C,C
O,=,C,(,O,),c,1,c,c,c,2,c,(,n,1,),C,(,=,O,),C,1,=,C,(,N,C,=,C,S,1,(,=,O,),=,O,),C,2,=,O
C,O,C,C,O,C,C,O,C,C,O,C,C,O,C,C,O,C,C,O,C,C,O,C,C,O,C,C,O,C,1,C,=,C,C,2,C,3,C,c,4,c,c,c,(,O,C,),c,5,c,4,C,2,(,C,C,N,3,C,),C,1,O,5
C,C,(,=,O,),O,.,C,c,1,n,c,2,s,c,c,(,-,c,3,c,c,c,c,c,3,),c,2,c,(,=,O,),n,1,N,=,C,1,C,=,C,C,(,=,O,),C,=,C,1
C,N,(,C,C,N,C,(,=,O,),c,1,c,c,c,(,C,N,S,(,=,O,),(,=,O,),c,2,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,c,2,),c,c,1,),C,c,1,c,c,c,c,c,1
N,#,C,C,(,C,#,N,),=,C,1,C,=,C,C,=,C,N,1,C,(,=,C,c,1,c,c,c,o,1,),C,(,=,O,),c,1,c,c,c,(,-,c,2,c,c,c,c,c,2,),c,c,1
C,C,(,=,O,),O,c,1,c,c,c,c,c,1,C,(,=,O,),O,C,C,(,=,O,),O,C,C,S,S,C,C,O,[,N,+,],(,=,O,),[,O,-,]
C,C,O,c,1,c,c,(,C,=,C,2,S,C,(,=,S,),N,(,C,(,C,(,=,O,),O,),c,3,c,c,c,c,c,3,),C,2,=,O,),c,c,c,1,O
C,c,1,c,c,c,(,N,S,(,=,O,),(,=,O,),c,2,c,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,2,),n,c,1
C,O,c,1,c,c,c,c,c,1,C,C,(,=,O,),N,c,1,n,c,(,N,),n,c,(,-,c,2,c,c,c,o,2,),c,1,[,N,+,],(,=,O,),[,O,-,]
C,c,1,c,c,(,O,C,(,F,),(,F,),F,),c,c,c,1,-,n,1,s,c,(,-,c,2,c,(,F,),c,c,c,c,2,F,),n,c,1,=,O
C,c,1,c,c,c,2,c,c,(,-,c,3,c,c,c,(,-,c,4,c,c,c,c,c,4,),n,3,C,C,(,=,O,),N,C,(,=,N,),N,),c,c,c,2,c,1
C,C,C,(,=,O,),O,C,C,N,c,1,c,c,(,S,c,2,n,c,3,c,c,c,c,c,3,s,2,),c,2,n,o,n,c,2,c,1,[,N,+,],(,=,O,),[,O,-,]
O,=,C,(,C,N,S,(,=,O,),(,=,O,),c,1,c,c,c,c,c,1,),O,C,C,(,=,O,),c,1,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,c,1
O,=,C,(,C,S,c,1,c,c,c,c,n,1,),N,c,1,c,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,1
O,=,C,(,C,#,C,c,1,c,c,c,c,c,1,),c,1,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,c,1
C,C,(,=,O,),N,C,(,C,c,1,c,[,n,H,],c,2,c,c,c,c,c,1,2,),C,(,=,O,),N,C,(,C,c,1,c,c,c,c,c,1,),C,(,=,O,),N,C,C,(,N,),=,O
C,O,c,1,c,c,c,c,(,-,c,2,[,n,H,],c,3,c,c,4,c,(,c,c,3,c,(,=,O,),c,2,C,(,=,O,),O,),O,C,O,4,),c,1
O,=,C,(,O,),c,1,c,c,c,(,S,(,=,O,),(,=,O,),O,c,2,c,c,c,(,C,=,C,[,N,+,],(,=,O,),[,O,-,],),c,c,2,),c,c,1,O
C,C,O,C,(,=,O,),C,(,=,C,c,1,c,c,c,c,n,1,),C,(,=,O,),c,1,c,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,1
O,=,C,(,N,N,S,(,=,O,),(,=,O,),c,1,c,c,c,c,c,1,[,N,+,],(,=,O,),[,O,-,],),c,1,c,c,c,(,F,),c,c,1
C,O,C,C,O,C,C,O,C,C,O,C,1,C,=,C,C,2,C,3,C,c,4,c,c,c,(,O,C,),c,5,c,4,C,2,(,C,C,N,3,C,),C,1,O,5
C,O,c,1,c,c,(,N,C,(,=,O,),C,n,2,n,c,c,(,C,l,),c,(,C,l,),c,2,=,O,),c,(,C,),c,c,1,[,N,+,],(,=,O,),[,O,-,]
C,O,c,1,c,c,c,(,O,),c,(,/,C,=,N,/,N,=,C,(,\,S,),C,c,2,c,c,c,c,c,2,),c,1
C,O,c,1,c,c,c,2,c,(,c,1,),C,N,1,C,(,=,N,2,),C,S,C,1,c,1,c,(,C,l,),c,c,c,c,1,[,N,+,],(,=,O,),[,O,-,]
C,c,1,o,c,(,-,c,2,c,c,c,c,c,2,),n,c,1,C,(,=,O,),C,O,c,1,c,c,c,(,C,=,C,2,S,C,(,=,O,),N,C,2,=,O,),c,c,1
N,S,(,=,O,),(,=,O,),c,1,c,n,(,-,c,2,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,3,n,o,n,c,2,3,),c,c,c,1,=,O
C,O,c,1,c,c,c,c,c,1,C,(,=,O,),N,c,1,n,c,(,N,),n,c,(,-,c,2,c,c,c,o,2,),c,1,[,N,+,],(,=,O,),[,O,-,]
O,=,C,(,C,S,c,1,n,c,(,-,c,2,c,c,c,c,c,2,),c,s,1,),N,c,1,c,c,c,c,c,1,[,N,+,],(,=,O,),[,O,-,]
C,C,O,C,(,=,O,),C,(,=,O,),C,(,=,C,N,C,(,=,S,),N,c,1,c,c,c,c,c,1,C,l,),C,(,=,O,),O,C,C
O,=,C,(,C,O,c,1,c,c,c,c,(,-,n,2,c,n,n,n,2,),c,1,),N,c,1,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,c,1
C,n,1,c,c,n,c,1,S,(,=,O,),(,=,O,),N,C,C,n,1,c,n,c,(,[,N,+,],(,=,O,),[,O,-,],),n,1
C,N,C,(,=,O,),C,S,c,1,n,n,c,(,C,O,c,2,c,c,c,(,[,N,+,],(,=,O,),[,O,-,],),c,c,2,),n,1,C
C,O,c,1,c,c,(,C,=,C,2,S,C,(,=,S,),N,(,N,C,(,=,O,),c,3,c,c,c,(,O,),c,(,O,C,),c,3,),C,2,=,O,),c,c,c,1,O
N,#,C,c,1,c,(,N,C,(,=,O,),c,2,c,c,c,o,2,),[,n,+,],(,[,O,-,],),c,2,c,c,c,(,F,),c,c,2,[,n,+,],1,[,O,-,]
C,O,C,C,O,C,C,O,C,C,O,C,C,O,C,1,C,=,C,C,2,C,3,C,c,4,c,c,c,(,O,C,),c,5,c,4,C,2,(,C,C,N,3,C,),C,1,O,5
