Smiles,pIC50
O=C(Nc1ccc(-c2ccncc2)c(-c2ccncc2)n1)C1CC1,6.79
O=C(Nc1cnc(-c2ccncc2)c(-c2cccnc2)n1)C1CC1,6.51
c1ccc(-c2cc(-c3ccccc3)c3nc[nH]c3n2)cc1,7.41
Cc1cccc(-c2cc(-c3ccccc3)nc(N)c2C#N)c1,6.89
CCCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.99
CCCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.91
Cn1c(-n2nccn2)nc2c(N)nccc21,7.29
Cc1ccc2c(O)cc(-c3ccc(N)cc3)nc2n1,6.96
O=C(NCc1ccccc1)c1cnc2nc(Cl)ccc2c1O,7.17
CC(C)CC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.8
CCN(CC)c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,7.04
N#Cc1c(-c2ccccc2)nc(NC(=O)C2CCCC2)nc1-c1ccccc1,6.8
Cc1nc(N)c2nn(-c3ccccc3)cc2n1,6.61
Cc1nc(N)c2nn(-c3ccccc3)cc2n1,6.61
Cc1nc(N)c2nn(-c3ccccc3)cc2n1,6.61
Cc1nc(N)c2nn(-c3ccccc3)cc2n1,6.61
CSc1cc(-c2ccccc2)nc2nc(C)ccc12,6.68
c1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,7.28
Cc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,7.3
Nc1nc(C(=O)NCc2cccnc2)nc(-c2ccco2)n1,7.06
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CC1,6.72
Cc1ccc2c(O)cc(-c3cccc(N)c3)nc2n1,6.64
CCCn1c(/N=C/c2ccc(Cl)cc2)c(C#N)sc1=S,7.26
Cc1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,6.73
Cc1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,6.8
O=C(CCCc1ccccc1)Nc1nc2sccc2c(=O)s1,7.08
Nc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,6.8
Nc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,6.52
COc1cccc(/C=C/CC(=O)Nc2nc3ccccc3c(=O)s2)c1,7.04
CCc1nc(-c2ncc[nH]2)c2sccc2n1,6.85
O=C(Nc1ccc(-c2ccncc2)c(-c2ccc(F)cc2)n1)C1CC1,7.41
CC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,7.4
N#Cc1c(-c2ccccc2Cl)cc(-c2ccccc2)nc1N,7.05
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C#N)c(-c3ccccc3)n2)cc1,6.8
COc1cccc(/C=C/C(=O)Nc2nc3ccccc3c(=O)s2)c1,7.21
Cc1ccc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc2n1,6.82
Cc1ccc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc2n1,6.68
COc1cccc(CCCC(=O)Nc2nc3ccccc3c(=O)s2)c1,6.94
COc1cccc(CCC(=O)Nc2nc3ccccc3c(=O)s2)c1,7.19
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCC1,6.75
O=C(Nc1ccc(Br)c(-c2ccco2)n1)C1CC1,7.46
Clc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,6.5
Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,7.04
Nc1nc2ccccc2c2cn(-c3ccccc3)nc12,7.04
COc1cccc2cc(C(=O)NCCCN3CCN(CCCNC(=O)c4cc5cccc(OC)c5oc4=N)CC3)c(=N)oc12,6.5
COc1cccc(-c2n[nH]c(Cc3ccc(Cl)c(Cl)c3)n2)c1OC,7.05
Cc1ccc2c(O)c(C(=O)NCc3ccc(N)cc3)cnc2n1,6.84
Cc1nc2c(N)nc(NCCc3ccccc3)nc2s1,7.11
Cc1ccc2c(O)c(C(=O)NCc3ccc(F)cc3)cnc2n1,6.7
Cc1ccc2c(O)c(C(=O)NCc3ccc(F)cc3)cnc2n1,6.94
c1ccc(-c2nc(-c3ccccc3)c3[nH]c(-c4ccccc4)nc3n2)cc1,7.18
CC(=O)Nc1cc(N2CCCC2)nc(-n2nc(C)cc2C)n1,6.96
COc1cccc2cc(C(=O)NCCc3ccc(O)cc3)c(=N)oc12,6.9
Cc1ccc2c(O)c(C(=O)NCCc3ccccc3)cnc2n1,6.85
Cc1ccc2c(O)c(C(=O)NCCc3ccccc3)cnc2n1,6.82
Cc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1,6.54
CC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1,7.13
N#Cc1c(-c2ccccc2)nc(NC(=O)c2ccc(Cl)cc2)nc1-c1ccccc1,7.48
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCC1,6.71
CC(=O)Nc1cc(N2CCOCC2)nc(-n2nc(C)cc2C)n1,6.5
O=C(Nc1ccc(-c2ccncc2)c(-c2cccc(F)c2)n1)C1CC1,7.24
Nc1nc(Br)cn2cc(-c3ccco3)nc12,6.58
CCC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,7.2
CC1(C)CCCN(c2nnc(N)nc2-c2ccccc2)C1,7.39
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)cc1,7.44
Cc1nc2c(N)nc(NCCc3cccs3)nc2s1,7.21
Cc1nc2c(N)nc(NCCc3cccs3)nc2s1,6.99
Cc1nc2c(N)nc(NCCc3cccs3)nc2s1,7.08
CCn1c(Br)nc2c(N)ncnc21,7.28
CCn1c(Br)nc2c(N)ncnc21,7.28
O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)C1CCCCC1,6.68
CC(=O)Nc1cc(N2CCCCC2)nc(-n2nc(C)cc2C)n1,7.11
COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3)n2)c1,7.31
Cc1nc2c(N)nc(NCc3cccs3)nc2s1,6.5
O=C(Nc1cnc(-c2ccncc2)c(-c2ccccn2)n1)C1CC1,6.51
Nc1nc(-c2ccco2)c2cc[nH]c2n1,6.62
Nc1nc(-c2ccco2)c2cc[nH]c2n1,6.62
Cc1ccc2c(O)cc(-c3ccccc3F)nc2n1,7.4
Nc1nc(N)n2nc(-c3ccco3)nc2n1,6.8
COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C#N)c(-c3ccccc3)n2)cc1,6.52
COc1cc(-c2cc(-c3ccc(O)cc3)nc(N)c2C#N)ccc1O,6.82
CCC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1,7.08
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)nc1N,7.24
CN(C)c1nc(-c2ncc[nH]2)c2sccc2n1,6.52
COc1cccc(-c2cc(C(F)(F)F)nc(NCc3ccc(F)cc3)n2)c1,6.54
COc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)cc1OC,6.8
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2cccs2)n1,7.33
O=C(Nc1cnc(-c2ccncc2)c(-c2ccccc2F)n1)C1CC1,7.29
CC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,7.13
Cc1nc(N)c2nc(-c3ccccc3)sc2n1,6.61
Cc1ccc2c(O)c(C(=O)NCc3ccco3)cnc2n1,7.35
Cc1ccc2c(O)c(C(=O)NCc3ccco3)cnc2n1,7.46
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccccn2)n1,7.34
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccccn2)n1,7.3
Cc1ccc2c(O)c(C(=O)NCc3ccc([N+](=O)[O-])cc3)cnc2n1,7.0
CCCCc1nc2[nH]cnc2c2nc(C)nn12,7.34
Oc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.72
Cc1ccc(-c2nc(N)c3ccsc3n2)o1,6.96
Nc1nc(-c2ccco2)c2cn[nH]c2n1,7.32
Nc1nc(-c2ccco2)c2cn[nH]c2n1,7.32
COc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)cc1,6.82
CC(C)n1c(Br)nc2c(N)ncnc21,7.13
Cc1ccc2c(O)c(C(=O)NC(C)c3ccccc3)cnc2n1,6.94
Cc1ccc2c(O)c(C(=O)NC(C)c3ccccc3)cnc2n1,6.92
Nc1nc2ccccc2c2cn(-c3cccc(F)c3)nc12,7.3
Fc1ccc(CNc2nc(-c3cccs3)cc(C(F)(F)F)n2)cc1,6.54
N#Cc1c(-c2ccc(Cl)c(Cl)c2)cc(-c2cccnc2)nc1N,6.68
CN(C)c1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,7.24
N#Cc1c(-c2ccccc2)cc(-c2cccs2)nc1N,7.06
Nc1nc(O)nc2nc(-c3ccco3)nn12,6.7
O=C(Nc1nc2ccccc2c(=O)s1)c1ccc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)cc1,7.35
CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,6.99
Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1,6.64
CC(C)c1nc2[nH]c(-c3ccccc3)nc(-c3ccccc3)c-2n1,6.83
CCOc1cc(-c2cc(-c3ccc(O)cc3)nc(N)c2C#N)ccc1O,6.57
N#Cc1cccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)c1,6.89
N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,7.27
O=C(Nc1cnc(-c2ccncc2F)c(-c2ccccc2F)n1)C1CC1,7.0
Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)cc12,6.68
CCCc1nc2[nH]c(-c3ccccc3)nc(-c3ccccc3)c-2n1,6.78
Nc1nc(Cc2ccccc2)nc2cn(-c3ccccc3)nc12,6.96
Nc1nc(Cc2ccccc2)nc2cn(-c3ccccc3)nc12,6.96
Nc1nc(Cc2ccccc2)nc2cn(-c3ccccc3)nc12,6.96
Nc1nc(Cc2ccccc2)nc2cn(-c3ccccc3)nc12,6.96
Cc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.31
Nc1nc(C(=O)NCCc2ccccc2)c2cccc(F)c2n1,6.8
Cc1cc2c(nc(-n3nccn3)n2C)c(N)n1,6.92
CCN(C(=O)c1ccc(C(=O)c2cnc3ccccn23)cc1)c1ccccc1,6.73
N#Cc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,6.54
O=C(c1ccc(C(=O)N(C2CCCCC2)C2CCCCC2)cc1)c1cnc2ccccn12,6.86
CNc1nc(N)n2nc(-c3ccco3)nc2n1,7.31
O=C(Nc1ccc(-c2ccncc2)c(-c2ccccc2F)n1)C1CC1,7.21
Nc1nc(-c2ccccc2)nn1C(=O)c1ccco1,6.89
CCCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,6.85
O=C(Nc1nc2ccccc2c(=O)s1)c1ccc(C(=O)N2CCN(Cc3cccc(Cl)c3)CC2)cc1,7.23
COc1cccc(CNc2nc(N)c3nc(C)sc3n2)c1,6.67
Cn1c(-n2nccn2)nc2c(N)ncnc21,7.33
CCCn1c(Br)nc2c(N)ncnc21,6.52
CCCn1c(Br)nc2c(N)ncnc21,6.52
CCCn1c(Br)nc2c(N)ncnc21,6.52
O[C@H]1CC[C@H](Nc2ncc(-c3ccnc(C4CC4)c3)c(-c3ccccc3)n2)CC1,7.19
O=C(c1ccccc1)c1nc(C(F)(F)F)nc2ccsc12,7.04
Nc1nc(C(=O)NCC2CCCCC2)c2cccc(F)c2n1,7.35
CCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.94
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)ncn2)o1,7.01
CC(=O)Nc1ccc(-c2ccncc2)c(-c2ccco2)n1,6.68
Nc1nc(CCCc2ccccc2)nc2cn(-c3ccccc3)nc12,7.26
Nc1nc(CCCc2ccccc2)nc2cn(-c3ccccc3)nc12,7.26
COc1ccc(-c2cn3cc(-c4ccco4)ccc3n2)cc1OC,6.62
COc1ccccc1CNc1nc(N)c2nc(C)sc2n1,6.87
COC[C@H]1CCCN1c1cc(N)nc(-n2nc(C)cc2C)n1,6.58
CCCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.82
CCc1nc(-c2cccs2)c2sccc2n1,7.16
Nc1cc(-c2ccccc2)c2oc(-c3ccco3)nc2c1,6.7
COc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)cc1,6.81
Nc1nc(-c2nccs2)c2sccc2n1,7.46
Nc1nc(-c2ccco2)c2nc[nH]c2n1,6.58
Nc1nc(-c2ccco2)c2nc[nH]c2n1,6.58
Nc1nc(-c2ccncc2)nc2sc(Cc3ccccc3)cc12,7.17
Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12,6.92
Cc1cccnc1CNC(=O)c1cc(N)nc(-c2ccco2)c1,6.9
Nc1ncnc2c1nc(Br)n2CCCO,7.07
Nc1ncnc2c1nc(Br)n2CCCO,7.07
Cc1csc(-c2coc3cccc(C)c3c2=O)n1,6.5
CCc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.75
CCC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,7.26
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccco2)nc1N,6.85
CCCC(=O)Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1,6.65
N#Cc1c(-c2ccc(O)cc2)cc(-c2ccco2)nc1N,7.39
CC(C)Nc1nc(N)n2nc(-c3ccco3)nc2n1,7.19
N#Cc1c(N)nc2c(c1-c1ccc(F)cc1)CCC2,6.63
CCc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,7.04
N#Cc1c(N)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,7.35
Cc1cccc(-c2cc(-c3ccco3)nc(N)c2C#N)c1,6.85
O=C(c1ccsc1)c1nc(C(F)(F)F)nc2ccsc12,7.25
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-n3cccn3)n2)CC1,6.88
N#Cc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,6.59
O=C(c1ccc[nH]1)c1nc(C(F)(F)F)nc2ccsc12,6.93
CC(C)C(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,6.71
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,6.91
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,7.21
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,7.21
CCCc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.94
CC(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.64
CN(C)c1nc(-c2cnccn2)c2sccc2n1,7.09
Nc1nc(Cc2ccccc2F)nc2cn(-c3ccccc3)nc12,6.81
CCOCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,6.72
CN(C)c1nc(-c2cccs2)c2sccc2n1,7.26
COc1nc(C(=O)c2cccs2)c2sccc2n1,7.1
Nc1nc(Cc2ccccc2O)nc2cn(-c3ccccc3)nc12,7.05
Cc1csc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)n1,7.33
CC(C)Cc1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.72
COc1ccc(-c2cc(-c3ccco3)nc(N)c2C#N)cc1,7.39
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccc(C)o2)n1,6.92
O=C(Nc1cc(-c2ccc3c(c2)OCO3)nc(-c2ccccc2)n1)C1CC1,7.16
Nc1nc(CCCc2cccc(O)c2)nc2cn(-c3ccccc3)nc12,6.84
c1ccc(-c2nc(-c3ccccc3)c3nc(C4CCCC4)nc-3[nH]2)cc1,7.26
O=C(Nc1nc(-c2ccccc2)c(-c2ncon2)s1)C1CC1,6.92
Nc1cc(NC(=O)CN2CCCCC2)cc2nc(-c3ccco3)oc12,6.6
CCN(C(=O)c1ccc(C(=O)c2cnc3ccc(Br)cn23)cc1)C1CCCCC1,6.97
Nc1nc(CCCc2ccccc2O)nc2cn(-c3ccccc3)nc12,6.99
S/C(Cc1ccccc1)=N\N=C\c1cccnc1,8.3
COc1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,7.7
CCSc1nc(N)nc(-c2ccccc2)n1,8.3
O=[N+]([O-])c1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,8.0
CC(C)c1nc(N)nc(-c2ccccc2O)n1,7.91
CNc1nc(-n2cccn2)nc(N)c1Br,7.8
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2ncc(Cl)s2)cc1,7.55
Nc1ncc(-c2ccc(O)cc2)c(-c2ccccc2)n1,8.89
N#Cc1c(-c2ccccc2)nc(N)nc1-c1ccccc1,7.64
Cc1cc(C(=O)Nc2nccs2)ccc1NC(=O)CC(C)(C)C,7.72
Nc1nn(-c2ccccc2)nc1C(=O)OCc1ccccc1,7.51
Nc1ncc(-c2ccc(O)c(O)c2)c(-c2ccccc2)n1,8.33
COc1cccc(-c2nc(Cc3ccc(C)c(C)c3)n[nH]2)c1,7.7
COc1cccc(-c2nc(Cc3ccc(C)c(C)c3)n[nH]2)c1,7.7
Nc1nc(-n2cccn2)nc(NC2CC2)c1Br,7.75
Nc1nc(-n2cccn2)nc(NCC2CC2)c1Br,8.0
COc1cccc(-c2n[nH]c(Cc3cccc(Br)c3)n2)c1,8.0
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1F,8.04
Nc1nn(-c2ccccc2)nc1C(=O)NCc1ccccc1,7.64
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1Cl,7.66
CCSc1nc(-n2cccn2)nc(N)c1Br,8.1
Nc1ncc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,8.89
Nc1nc(-n2cccn2)nc(NC2CCC2)c1Br,7.68
COc1cccc(-c2n[nH]c(Cc3ccccc3Br)n2)c1,7.7
CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,8.23
CSc1nc(N)nc(-c2cccc(-c3ccc4[nH]ccc4c3)c2)n1,7.51
Nc1nc(-n2cccn2)nc(NC2CCCC2)c1Br,8.22
CC(C)Sc1nc(-n2cccn2)nc(N)c1Br,8.15
Nc1nnc(-c2cc(Cl)cc(Cl)c2)c(-c2ccccc2)n1,8.4
Cc1ccsc1/C=C/c1nc(N)nc(-c2ccccc2O)n1,8.46
COc1ccc(-c2cccc(-c3nc(N)nc(SC)n3)c2)cn1,7.64
Cc1cc(C)cc(-c2nnc(N)nc2-c2ccccc2)c1,7.67
COC1CCN(c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,8.8
COc1cc(C(=O)Nc2nccs2)ccc1NC(=O)CC(C)(C)C,7.77
COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,7.72
Nc1nc(-n2cccn2)nc(OCC(F)(F)F)c1Br,7.85
COc1cccc(-c2n[nH]c(Cc3cccc(F)c3F)n2)c1,7.7
Nc1nc(-n2cccn2)nc(N2CCCC2)c1Br,7.96
Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,8.85
Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,8.4
Nc1nc(-n2cccn2)nc(N2CCCCC2)c1Br,7.85
Cc1cccc(CNC(=O)c2nc(N)nc(-c3ccco3)n2)c1,8.12
CCn1c(/N=C/c2ccc(F)cc2)c(C#N)sc1=S,7.96
CCn1c(/N=C/c2ccc(Cl)cc2)c(C#N)sc1=S,8.84
CN1CCN(C(=O)c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,8.99
CN1CCN(C(=O)c2cccc(-c3nc(N)nc(-c4ccccc4O)n3)c2)CC1,7.9
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1,8.9
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1,8.11
Cc1cc(C(=O)Nc2nccs2)cc(Cl)c1NC(=O)CC(C)(C)C,7.5
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)c1O,8.39
Cc1ccccc1CNC(=O)c1nc(N)nc(-c2ccco2)n1,7.91
N#Cc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,7.72
Nc1nc(-c2ccccc2O)nc(N2Cc3ccc(F)cc3C2)n1,7.9
Cc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,7.52
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C)n1,8.0
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C)n1,7.81
Nc1nc(C(=O)NCc2ccccn2)nc(-c2ccco2)n1,7.6
N#Cc1c(-c2ccccc2)nc(N)nc1-c1ccc2c(c1)OCO2,8.28
Nc1nc(C(=O)NCc2ccccc2Cl)nc(-c2ccco2)n1,8.31
CCCn1c(/N=C/c2ccc(Br)cc2)c(C#N)sc1=S,8.74
Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccccc2)n1,7.85
CCCCn1c(/N=C/c2ccc(Br)cc2)c(C#N)sc1=S,8.12
CCCCn1c(/N=C/c2ccc(Cl)cc2)c(C#N)sc1=S,8.02
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1,8.5
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1,7.98
Oc1ccc(-c2cnc(N[C@H]3CC[C@H](O)CC3)nc2-c2ccccc2)cc1Cl,8.14
Cc1cc(-c2nnc(N)nc2-c2cc(F)cc(F)c2)cc(C)n1,7.56
Cc1cc(-c2nnc(N)nc2-c2cc(F)cc(F)c2)cc(C)n1,8.0
COc1ccccc1CNC(=O)c1nc(N)nc(-c2ccco2)n1,8.19
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2nccs2)n1,7.7
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2nccs2)n1,7.82
Nc1nc(C(=O)NCc2cccc3cccnc23)c2ccccc2n1,8.96
N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(F)cc1,8.58
Nc1nc(-n2cccn2)nc(-n2cccn2)c1Br,7.6
Nc1nc(-n2cccn2)nc(-n2cccn2)c1Br,7.92
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1,8.46
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1,8.5
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1,8.46
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-c2cccs2)n1,7.57
CC1CN(c2nnc(N)nc2-c2ccccc2)CC(C)O1,7.8
Nc1cc(-n2cccn2)nc(-c2ccco2)n1,8.54
Cc1cccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)c1,7.75
CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,8.74
CC(C)n1cc(-c2ncc(N)nc2-c2ccc(F)cc2)ccc1=O,8.74
Nc1nc(-c2nccs2)nc(-c2nccs2)c1Br,7.92
Cc1cccnc1CNC(=O)c1nc(N)nc(-c2ccco2)n1,7.73
COCc1cccc(CNC(=O)c2nc(N)nc(-c3ccco3)n2)n1,8.06
Nc1nc(C(=O)NCc2ccccn2)cc(-c2cccc(F)c2)n1,7.75
Nc1nc(-n2cccn2)nc(-n2cccn2)c1Cl,7.77
Nc1nc(-c2ncccn2)nc2sc(Cc3ccccc3)cc12,7.77
Cc1cccnc1CNC(=O)c1cc(-c2ccccc2)nc(N)n1,8.22
Nc1nc(C(=O)NCc2ccccc2)c2cccc(F)c2n1,8.27
Nc1nc(C(=O)NCc2ccccn2)cc(-c2cccc(Cl)c2)n1,7.51
CCc1nc(-c2ccccn2)c2sccc2n1,7.89
CC(=O)Nc1cc(N2CCCC2C)nc(-n2nc(C)cc2C)n1,7.55
CC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,7.61
CC(=O)Nc1cc(N2CCCC2=O)nc(-n2nc(C)cc2C)n1,7.92
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1,8.34
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1,7.6
O=C(c1ccc(C(=O)N2CCCCCC2)cc1)c1cnc2ccc(F)cn12,7.92
O=C(c1ccc(C(=O)N2CCCCCC2)cc1)c1cnc2ccc(F)cn12,7.92
O=C(c1ccc(C(=O)N2CCCCCC2)cc1)c1cnc2ccc(F)cn12,7.92
N#Cc1ccc(NC(=O)C2CC2)nc1-c1ccco1,7.92
Cc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)cc1,7.8
CCCC1CCN(c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)C1,7.58
COC[C@H]1CCCN1c1nc(-n2cccn2)nc(N)c1Br,7.85
N#Cc1c(-c2ccccc2)cc(-c2ccco2)nc1N,7.96
COc1c(C(=O)Nc2nccs2)ccc(NC(=O)CC(C)(C)C)c1F,7.92
CCCC(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccc3c(c2)OCO3)n1,7.67
Cc1cccc(CNC(=O)c2nc(N)nc3c(F)cccc23)c1,8.08
N#Cc1c(-c2ccco2)cc(-c2ccccc2)nc1N,7.72
Clc1nc(-c2nccs2)c2sccc2n1,7.7
Cc1ccccc1CNC(=O)c1nc(N)nc2c(F)cccc12,7.87
Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)nc12,7.72
Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccccc2Cl)n1,7.51
Cc1nc(C(=O)c2cccs2)c2sccc2n1,7.54
Cc1cccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)c1,8.05
Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccccc2F)n1,7.77
Nc1nc(C(=O)NCc2cccc3ccccc23)c2cccc(F)c2n1,8.0
COc1cccc(-c2cc(C(=O)NCc3ccccn3)nc(N)n2)c1,7.55
Cc1cccnc1CNC(=O)c1cc(-c2cccc(F)c2)nc(N)n1,8.05
Nc1nc(C(=O)NCCc2ccccn2)c2cccc(F)c2n1,7.85
N#Cc1c(N)nc(-n2cccn2)nc1-n1cccn1,8.15
CN(C)c1nc(-c2ccccn2)c2sccc2n1,7.58
Nc1nc(C(=O)NCc2ccccc2)cc(-c2ccco2)n1,8.12
Nc1nc(C(=O)NCc2ccc3ccccc3n2)c2cccc(F)c2n1,7.82
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cc(F)ccc2n1,8.36
Nc1nc(C(=O)NCc2nccc3ccccc23)c2cccc(F)c2n1,8.17
Cc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,8.02
Nc1nc(-c2ccccc2)nc2sc(Cc3ccccc3)cc12,7.53
CC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1,8.09
CCc1nc(-c2cccc(C)n2)c2sccc2n1,7.92
O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,8.18
Cc1cccnc1CNC(=O)c1cc(-c2cccc(Cl)c2)nc(N)n1,7.64
Nc1nc(C(=O)NCc2cccc(CO)n2)c2cccc(F)c2n1,8.02
